Symbol,Interval,Strategy,EntryType,ExitType,EntryDate,ExitDate,Profit,EntryPrice,ExitPrice
TATACOMM,1wk,MACDShort,SELL,CLOSED,1756060200,1758479400,-4.98,1604.5,1684.4
VEDL,1wk,MacdNewLong,BUY,CLOSED,1756060200,1756665000,-5.31,444.25,420.65
ASIANPAINT,1wk,MacdNewLong,BUY,OPEN,1755455400,1768246370,14.54,2528.7,2896.4
BANDHANBNK,1wk,MACDShort,SELL,CLOSED,1755455400,1756060200,-6.03,163.38,173.23
BPCL,1wk,MACDShort,SELL,CLOSED,1755455400,1758479400,-3.62,318.05,329.55
CANBK,1wk,MACDShort,SELL,CLOSED,1755455400,1756665000,4.97,109.26,103.83
CANFINHOME,1wk,MACDShort,SELL,CLOSED,1755455400,1756665000,5.44,758.95,717.65
COROMANDEL,1wk,MACDShort,SELL,CLOSED,1755455400,1757269800,4.05,2353.2,2257.9
DLF,1wk,MACDShort,SELL,CLOSED,1755455400,1758479400,-3.48,751.55,777.7
GODREJCP,1wk,MACDShort,SELL,CLOSED,1755455400,1756060200,-6.1,1184.9,1257.2
HINDPETRO,1wk,MACDShort,SELL,CLOSED,1755455400,1756665000,4.68,394.35,375.9
IDFCFIRSTB,1wk,MACDShort,SELL,CLOSED,1755455400,1757269800,-5.57,68.77,72.6
INDUSTOWER,1wk,MacdNewShort,SELL,CLOSED,1755455400,1763317800,-23.83,333.0,412.35
IOC,1wk,MACDShort,SELL,CLOSED,1755455400,1758479400,-5.97,140.13,148.5
LICHSGFIN,1wk,MacdNewShort,SELL,OPEN,1755455400,1768246382,8.87,569.25,518.75
MOTHERSON,1wk,MacdNewShort,SELL,CLOSED,1755455400,1758479400,-17.16,93.1,109.08
MRF,1wk,MACDShort,SELL,CLOSED,1755455400,1756060200,-6.52,138475.0,147505.0
NATIONALUM,1wk,MacdNewLong,BUY,CLOSED,1755455400,1761503400,25.87,187.58,236.1
PIIND,1wk,MACDShort,SELL,CLOSED,1755455400,1756060200,-4.74,3690.2,3865.1
TATASTEEL,1wk,MACDShort,SELL,CLOSED,1755455400,1757269800,-7.97,155.3,167.68
VEDL,1wk,MacdNewShort,SELL,CLOSED,1755455400,1756060200,-3.27,430.2,444.25
ADANIENT,1wk,MacdNewShort,SELL,CLOSED,1754850600,1759689000,-18.91,2178.1,2589.9
ADANIPORTS,1wk,MACDShort,SELL,CLOSED,1754850600,1757874600,-5.14,1325.0,1393.1
ASHOKLEY,1wk,MACDShort,SELL,CLOSED,1754850600,1755455400,-5.67,115.42,121.96
AUBANK,1wk,MACDShort,SELL,CLOSED,1754850600,1757269800,6.05,739.0,694.3
AXISBANK,1wk,MacdNewShort,SELL,CLOSED,1754850600,1760293800,-11.56,1058.1,1180.4
BEL,1wk,MACDShort,SELL,CLOSED,1754850600,1757874600,-3.82,384.6,399.3
BRITANNIA,1wk,MACDShort,SELL,CLOSED,1754850600,1756665000,-8.11,5387.0,5824.0
COFORGE,1wk,MACDShort,SELL,CLOSED,1754850600,1756060200,-8.77,1606.8,1747.7
DRREDDY,1wk,MACDShort,SELL,CLOSED,1754850600,1755455400,-4.04,1211.4,1260.4
ESCORTS,1wk,MacdNewLong,BUY,OPEN,1754850600,1768246376,11.93,3351.7,3751.4
GRASIM,1wk,MACDShort,SELL,CLOSED,1754850600,1756060200,-4.54,2691.6,2813.8
HDFCBANK,1wk,MACDShort,SELL,CLOSED,1754850600,1759084200,4.25,986.95,945.05
ICICIGI,1wk,MACDShort,SELL,CLOSED,1754850600,1760898600,-5.61,1894.7,2001.0
IPCALAB,1wk,MacdNewShort,SELL,CLOSED,1754850600,1765132200,-5.21,1386.8,1459.1
JUBLFOOD,1wk,MacdNewShort,SELL,OPEN,1754850600,1768246382,16.15,624.45,523.6
LICHSGFIN,1wk,MACDShort,SELL,CLOSED,1754850600,1758479400,-3.89,570.6,592.8
MFSL,1wk,MACDShort,SELL,CLOSED,1754850600,1755455400,-3.02,1551.5,1598.3
MGL,1wk,MACDShort,SELL,CLOSED,1754850600,1756665000,5.18,1320.2,1251.8
NESTLEIND,1wk,MacdNewShort,SELL,CLOSED,1754850600,1757874600,-11.04,1096.5,1217.6
Nifty 50,1wk,MACDShort,SELL,CLOSED,1754850600,1757874600,-3.08,24363.3,25114.0
PAGEIND,1wk,MACDShort,SELL,CLOSED,1754850600,1759084200,8.08,44865.0,41240.0
PIDILITIND,1wk,MacdNewLong,BUY,CLOSED,1754850600,1762713000,-5.57,1540.65,1454.8
SAIL,1wk,MACDShort,SELL,CLOSED,1754850600,1757269800,-6.76,121.07,129.26
SBICARD,1wk,GoldenCrossLong,BUY,CLOSED,1754850600,1757874600,8.8,786.9,856.15
TATAPOWER,1wk,MACDShort,SELL,CLOSED,1754850600,1758479400,-4.62,378.8,396.3
VEDL,1wk,MACDShort,SELL,CLOSED,1754850600,1757269800,-3.26,431.45,445.5
ATUL,1wk,MACDShort,SELL,CLOSED,1754245800,1759084200,7.08,6491.5,6032.0
BALRAMCHIN,1wk,MACDShort,SELL,CLOSED,1754245800,1756060200,-3.85,563.15,584.85
Nifty Bank,1wk,MACDShort,SELL,CLOSED,1754245800,1760898600,-3.77,55617.6,57713.35
BERGEPAINT,1wk,MACDShort,SELL,CLOSED,1754245800,1755455400,5.9,566.9,533.45
BHARATFORG,1wk,MacdNewShort,SELL,CLOSED,1754245800,1760898600,-8.33,1146.1,1241.6
BHARTIARTL,1wk,MACDShort,SELL,CLOSED,1754245800,1758479400,-4.14,1884.4,1962.4
BHEL,1wk,MACDShort,SELL,CLOSED,1754245800,1755455400,4.43,231.6,221.33
DABUR,1wk,MacdNewLong,BUY,CLOSED,1754245800,1762108200,-8.76,534.35,487.55
DIVISLAB,1wk,MACDShort,SELL,CLOSED,1754245800,1754850600,7.03,6361.5,5914.5
ESCORTS,1wk,MacdNewShort,SELL,CLOSED,1754245800,1754850600,-1.89,3289.5,3351.7
FEDERALBNK,1wk,MACDShort,SELL,CLOSED,1754245800,1760293800,-6.24,196.06,208.3
GAIL,1wk,MacdNewShort,SELL,OPEN,1754245800,1768246377,4.5,174.39,166.55
IEX,1wk,MacdNewShort,SELL,OPEN,1754245800,1768246380,-7.52,132.09,142.02
INDUSTOWER,1wk,MACDShort,SELL,CLOSED,1754245800,1757874600,-4.85,345.1,361.85
MANAPPURAM,1wk,MACDShort,SELL,CLOSED,1754245800,1754850600,-4.28,247.9,258.5
MARUTI,1wk,MACDShort,SELL,CLOSED,1754245800,1755455400,-5.15,12302.0,12936.0
NATIONALUM,1wk,MacdNewShort,SELL,CLOSED,1754245800,1755455400,-3.81,180.7,187.58
NAVINFLUOR,1wk,GoldenCrossLong,BUY,CLOSED,1754245800,1759084200,-8.75,5011.5,4573.2
OBEROIRLTY,1wk,MacdNewShort,SELL,OPEN,1754245800,1768246386,-4.29,1589.4,1657.6
PERSISTENT,1wk,MacdNewShort,SELL,CLOSED,1754245800,1761503400,-15.1,5061.5,5826.0
PIDILITIND,1wk,MacdNewShort,SELL,CLOSED,1754245800,1754850600,-7.78,1429.45,1540.65
RELIANCE,1wk,MACDShort,SELL,CLOSED,1754245800,1761503400,-4.15,1393.7,1451.6
TATACHEM,1wk,MacdNewLong,BUY,CLOSED,1754245800,1761503400,-5.92,956.5,899.85
TECHM,1wk,MacdNewShort,SELL,CLOSED,1754245800,1766341800,-12.07,1438.8,1612.5
TITAN,1wk,MACDShort,SELL,CLOSED,1754245800,1754850600,-4.35,3316.0,3460.2
AARTIIND,1wk,MacdNewShort,SELL,OPEN,1753641000,1768246368,16.8,430.25,357.95
CHAMBLFERT,1wk,MacdNewShort,SELL,OPEN,1753641000,1768246374,18.86,538.0,436.55
EICHERMOT,1wk,MACDShort,SELL,CLOSED,1753641000,1754850600,-4.23,5433.0,5663.0
ESCORTS,1wk,MacdNewLong,BUY,CLOSED,1753641000,1754245800,-3.58,3411.7,3289.5
HAL,1wk,MACDShort,SELL,CLOSED,1753641000,1756665000,4.83,4552.7,4332.6
HDFCLIFE,1wk,MACDShort,SELL,CLOSED,1753641000,1755455400,-3.46,762.35,788.75
IEX,1wk,MACDShort,SELL,CLOSED,1753641000,1754245800,8.92,145.02,132.09
IPCALAB,1wk,MacdNewLong,BUY,CLOSED,1753641000,1754850600,-8.1,1509.0,1386.8
MARICO,1wk,MACDShort,SELL,CLOSED,1753641000,1756060200,-5.3,693.95,730.7
METROPOLIS,1wk,MacdNewLong,BUY,CLOSED,1753641000,1768246384,-4.76,1968.8,1875.1
NATIONALUM,1wk,MacdNewLong,BUY,CLOSED,1753641000,1754245800,-6.69,193.66,180.7
NESTLEIND,1wk,MACDShort,SELL,CLOSED,1753641000,1755455400,4.21,1137.3,1089.4
PERSISTENT,1wk,MACDShort,SELL,CLOSED,1753641000,1756060200,-4.24,5150.5,5369.0
PIDILITIND,1wk,MACDShort,SELL,CLOSED,1753641000,1754850600,-6.63,1444.8,1540.65
SRF,1wk,MACDShort,SELL,CLOSED,1753641000,1754850600,5.91,3040.8,2861.2
AXISBANK,1wk,MACDShort,SELL,CLOSED,1753036200,1756665000,4.92,1099.3,1045.2
DALBHARAT,1wk,GoldenCrossLong,BUY,CLOSED,1753036200,1757269800,7.04,2251.8,2410.3
HCLTECH,1wk,MacdNewShort,SELL,CLOSED,1753036200,1765132200,-8.66,1548.8,1683.0
HINDUNILVR,1wk,MacdNewLong,BUY,CLOSED,1753036200,1765132200,-6.07,2489.6,2338.6
JUBLFOOD,1wk,MACDShort,SELL,CLOSED,1753036200,1753641000,4.8,681.8,649.05
SHRIRAMFIN,1wk,MACDShort,SELL,CLOSED,1753036200,1753641000,4.59,645.5,615.85
ICICIBANK,1wk,MACDShort,SELL,CLOSED,1752431400,1753641000,-3.88,1421.9,1477.1
INDHOTEL,1wk,MacdNewShort,SELL,CLOSED,1752431400,1757269800,-5.38,735.2,774.75
IPCALAB,1wk,MACDLong,BUY,CLOSED,1752431400,1753641000,4.1,1449.6,1509.0
NAUKRI,1wk,MacdNewShort,SELL,OPEN,1752431400,1768246385,4.53,1375.2,1312.9
SBICARD,1wk,MACDShort,SELL,CLOSED,1752431400,1754245800,11.99,913.45,803.95
UNITDSPR,1wk,MacdNewShort,SELL,CLOSED,1752431400,1764527400,-6.92,1357.6,1451.6
AARTIIND,1wk,MacdNewLong,BUY,CLOSED,1751826600,1753641000,-9.72,476.55,430.25
BALKRISIND,1wk,MACDLong,BUY,CLOSED,1751826600,1753036200,5.27,2607.9,2745.3
CHOLAFIN,1wk,MACDShort,SELL,CLOSED,1751826600,1754245800,6.83,1526.7,1422.5
COROMANDEL,1wk,MACDShort,SELL,CLOSED,1751826600,1752431400,-4.08,2233.7,2324.8
HCLTECH,1wk,MacdNewLong,BUY,CLOSED,1751826600,1753036200,-10.26,1725.9,1548.8
HEROMOTOCO,1wk,MacdNewLong,BUY,CLOSED,1751826600,1759689000,27.74,4345.0,5550.5
HINDCOPPER,1wk,MacdNewLong,BUY,CLOSED,1751826600,1756665000,-17.05,277.15,229.9
MPHASIS,1wk,MacdNewLong,BUY,OPEN,1751826600,1768246384,-3.15,2924.2,2832.2
NAUKRI,1wk,MacdNewLong,BUY,CLOSED,1751826600,1752431400,-7.48,1486.4,1375.2
TATACOMM,1wk,MacdNewLong,BUY,CLOSED,1751826600,1756665000,-12.13,1762.4,1548.6
TATACONSUM,1wk,MACDShort,SELL,CLOSED,1751826600,1758479400,-3.4,1089.7,1126.8
ZYDUSLIFE,1wk,MacdNewLong,BUY,CLOSED,1751826600,1763922600,-7.66,1001.0,924.3
ADANIENT,1wk,MacdNewLong,BUY,CLOSED,1751221800,1754850600,-17.69,2646.3,2178.1
BIOCON,1wk,MacdNewLong,BUY,OPEN,1751221800,1768246373,4.91,354.4,371.8
GAIL,1wk,MacdNewLong,BUY,CLOSED,1751221800,1754245800,-8.71,191.02,174.39
ICICIPRULI,1wk,MacdNewLong,BUY,CLOSED,1751221800,1756665000,-7.41,647.85,599.85
IGL,1wk,MacdNewLong,BUY,CLOSED,1751221800,1765132200,-10.43,214.13,191.8
MGL,1wk,MacdNewLong,BUY,CLOSED,1751221800,1756060200,-12.22,1511.8,1327.1
MOTHERSON,1wk,MacdNewLong,BUY,CLOSED,1751221800,1755455400,-9.39,102.75,93.1
NMDC,1wk,MacdNewLong,BUY,OPEN,1751221800,1768246385,16.95,69.91,81.76
POLYCAB,1wk,MacdNewLong,BUY,OPEN,1751221800,1768246387,17.62,6486.0,7629.0
UBL,1wk,MacdNewShort,SELL,OPEN,1751221800,1768246391,22.55,1959.0,1517.2
APOLLOTYRE,1wk,MacdNewShort,SELL,CLOSED,1750617000,1757269800,-9.78,439.8,482.8
BAJAJFINSV,1wk,MACDShort,SELL,CLOSED,1750617000,1757874600,-4.8,1986.2,2081.5
BAJFINANCE,1wk,MACDShort,SELL,CLOSED,1750617000,1751221800,-4.64,905.0,947.0
BHARATFORG,1wk,MacdNewLong,BUY,CLOSED,1750617000,1754245800,-10.34,1278.3,1146.1
GAIL,1wk,MacdNewShort,SELL,CLOSED,1750617000,1751221800,-5.04,181.85,191.02
HINDALCO,1wk,MacdNewLong,BUY,CLOSED,1750617000,1761503400,27.0,649.15,824.45
OBEROIRLTY,1wk,MacdNewLong,BUY,CLOSED,1750617000,1754245800,-16.82,1910.9,1589.4
PEL,1wk,GoldenCrossLong,BUY,CLOSED,1750617000,1752431400,7.62,1131.3,1217.5
TECHM,1wk,MacdNewLong,BUY,CLOSED,1750617000,1754245800,-15.17,1696.1,1438.8
UNITDSPR,1wk,MACDShort,SELL,CLOSED,1750617000,1751826600,5.53,1458.9,1378.2
VEDL,1wk,MacdNewLong,BUY,CLOSED,1750617000,1755455400,-3.78,447.1,430.2
WIPRO,1wk,MACDLong,BUY,CLOSED,1750617000,1752431400,-3.09,266.54,258.3
BOSCHLTD,1wk,MacdNewLong,BUY,CLOSED,1750012200,1754245800,27.88,31585.0,40390.0
CIPLA,1wk,MacdNewLong,BUY,CLOSED,1750012200,1766946600,0.05,1505.2,1506.0
CUMMINSIND,1wk,MacdNewLong,BUY,CLOSED,1750012200,1761503400,26.38,3310.0,4183.2
DRREDDY,1wk,MacdNewLong,BUY,CLOSED,1750012200,1762713000,-11.53,1362.5,1205.4
GAIL,1wk,MacdNewLong,BUY,CLOSED,1750012200,1750617000,-4.96,191.34,181.85
GLENMARK,1wk,MacdNewLong,BUY,CLOSED,1750012200,1752431400,30.61,1669.9,2181.1
INDIAMART,1wk,MacdNewLong,BUY,CLOSED,1750012200,1763922600,-5.14,2468.7,2341.8
LALPATHLAB,1wk,MacdNewLong,BUY,CLOSED,1750012200,1766341800,-5.76,1476.7,1391.6
PIIND,1wk,MacdNewLong,BUY,CLOSED,1750012200,1758479400,-6.08,3972.6,3731.2
SYNGENE,1wk,MACDLong,BUY,CLOSED,1750012200,1750617000,-3.35,653.1,631.2
TATAPOWER,1wk,MacdNewLong,BUY,CLOSED,1750012200,1756665000,-5.8,397.2,374.15
TORNTPHARM,1wk,MacdNewLong,BUY,OPEN,1750012200,1768246390,21.44,3252.5,3949.8
BANDHANBNK,1wk,MacdNewLong,BUY,CLOSED,1749407400,1759084200,-10.68,173.55,155.02
BIOCON,1wk,MACDLong,BUY,CLOSED,1749407400,1750012200,7.68,330.05,355.4
CANFINHOME,1wk,MacdNewLong,BUY,OPEN,1749407400,1768246374,13.46,782.55,887.9
DLF,1wk,MacdNewLong,BUY,CLOSED,1749407400,1759084200,-18.66,880.35,716.05
ICICIGI,1wk,MacdNewLong,BUY,OPEN,1749407400,1768246379,-4.78,2006.2,1910.3
INFY,1wk,MACDLong,BUY,CLOSED,1749407400,1751826600,4.92,1563.8,1640.7
LICHSGFIN,1wk,MacdNewLong,BUY,CLOSED,1749407400,1755455400,-7.21,613.45,569.25
LTTS,1wk,MACDLong,BUY,CLOSED,1749407400,1755455400,-3.38,4299.2,4153.8
M&MFIN,1wk,MACDLong,BUY,CLOSED,1749407400,1750617000,-4.7,275.55,262.6
PERSISTENT,1wk,MacdNewLong,BUY,CLOSED,1749407400,1754245800,-10.83,5676.5,5061.5
PNB,1wk,MacdNewLong,BUY,OPEN,1749407400,1768246387,11.78,110.18,123.16
SHREECEM,1wk,MACDShort,SELL,CLOSED,1749407400,1751221800,-4.83,29600.0,31030.0
TORNTPHARM,1wk,MacdNewShort,SELL,CLOSED,1749407400,1750012200,-3.11,3154.3,3252.5
ULTRACEMCO,1wk,MACDShort,SELL,CLOSED,1749407400,1751221800,-8.53,11253.0,12213.0
VOLTAS,1wk,MACDLong,BUY,CLOSED,1749407400,1751826600,7.34,1271.1,1364.4
AMBUJACEM,1wk,MacdNewLong,BUY,CLOSED,1748802600,1763922600,-1.07,553.5,547.55
APOLLOTYRE,1wk,MacdNewLong,BUY,CLOSED,1748802600,1750617000,-6.53,470.55,439.8
ATUL,1wk,MacdNewLong,BUY,CLOSED,1748802600,1756665000,-12.02,7136.5,6278.5
CHAMBLFERT,1wk,MACDShort,SELL,CLOSED,1748802600,1754245800,5.93,551.0,518.3
DIXON,1wk,MACDShort,SELL,CLOSED,1748802600,1750617000,4.39,14692.0,14047.0
EICHERMOT,1wk,MACDShort,SELL,CLOSED,1748802600,1750617000,-3.59,5333.5,5525.0
GLENMARK,1wk,MACDLong,BUY,CLOSED,1748802600,1749407400,9.13,1457.1,1590.2
IDFCFIRSTB,1wk,MacdNewLong,BUY,CLOSED,1748802600,1766946600,25.23,67.97,85.12
IOC,1wk,MacdNewLong,BUY,OPEN,1748802600,1768246381,11.46,141.97,158.24
IPCALAB,1wk,MACDLong,BUY,CLOSED,1748802600,1749407400,-3.78,1424.8,1370.9
KOTAKBANK,1wk,MACDShort,SELL,CLOSED,1748802600,1750617000,-4.58,2074.7,2169.8
LT,1wk,MacdNewLong,BUY,OPEN,1748802600,1768246382,9.36,3675.1,4019.0
NAVINFLUOR,1wk,MACDShort,SELL,CLOSED,1748802600,1749407400,-4.05,4261.2,4433.6
SAIL,1wk,MacdNewLong,BUY,OPEN,1748802600,1768246388,15.51,129.18,149.22
TORNTPHARM,1wk,MACDShort,SELL,CLOSED,1748802600,1751221800,-5.25,3174.7,3341.4
UBL,1wk,MACDShort,SELL,CLOSED,1748802600,1749407400,-4.67,1976.8,2069.2
BANKBARODA,1wk,MacdNewLong,BUY,CLOSED,1748197800,1767551400,25.51,243.04,305.05
BHEL,1wk,MacdNewLong,BUY,CLOSED,1748197800,1756060200,-14.21,254.8,218.59
CANBK,1wk,MacdNewLong,BUY,CLOSED,1748197800,1762108200,27.78,107.21,136.99
COFORGE,1wk,MacdNewLong,BUY,OPEN,1748197800,1768246374,1.97,1664.3,1697.1
DABUR,1wk,MACDLong,BUY,CLOSED,1748197800,1750012200,-3.21,481.95,466.5
GRANULES,1wk,MACDLong,BUY,CLOSED,1748197800,1750617000,-5.91,517.95,487.35
JINDALSTEL,1wk,MacdNewLong,BUY,OPEN,1748197800,1768246381,7.34,953.4,1023.4
NATIONALUM,1wk,MACDLong,BUY,CLOSED,1748197800,1751826600,4.49,183.84,192.09
OBEROIRLTY,1wk,MACDLong,BUY,CLOSED,1748197800,1749407400,9.77,1738.3,1908.2
PEL,1wk,MacdNewLong,BUY,OPEN,1748197800,1762713000,2.13,1100.75,1124.2
PERSISTENT,1wk,MACDLong,BUY,CLOSED,1748197800,1750617000,7.85,5662.0,6106.5
SBIN,1wk,MacdNewLong,BUY,CLOSED,1748197800,1767551400,26.37,790.5,998.95
SUNPHARMA,1wk,MacdNewShort,SELL,CLOSED,1748197800,1763317800,-4.37,1683.6,1757.1
TATASTEEL,1wk,MacdNewLong,BUY,OPEN,1748197800,1768246390,12.44,162.97,183.24
TCS,1wk,MACDLong,BUY,CLOSED,1748197800,1749407400,-3.71,3514.6,3384.2
UPL,1wk,MACDShort,SELL,CLOSED,1748197800,1751826600,-8.06,630.5,681.3
VEDL,1wk,MACDLong,BUY,CLOSED,1748197800,1750012200,4.1,440.05,458.1
ABCAPITAL,1wk,MacdNewLong,BUY,CLOSED,1747593000,1751826600,26.03,218.24,275.05
ADANIPORTS,1wk,MacdNewLong,BUY,OPEN,1747593000,1768246369,2.57,1407.4,1443.5
ASHOKLEY,1wk,MacdNewLong,BUY,CLOSED,1747593000,1764527400,33.24,118.67,158.12
BATAINDIA,1wk,MACDLong,BUY,CLOSED,1747593000,1750617000,-3.92,1248.5,1199.5
BSOFT,1wk,MACDLong,BUY,CLOSED,1747593000,1748802600,-6.8,429.7,400.5
CROMPTON,1wk,MACDLong,BUY,CLOSED,1747593000,1752431400,-4.44,351.25,335.65
DLF,1wk,MACDLong,BUY,CLOSED,1747593000,1748197800,8.46,715.9,776.5
GNFC,1wk,MACDLong,BUY,CLOSED,1747593000,1748802600,4.9,510.45,535.45
HCLTECH,1wk,MACDLong,BUY,CLOSED,1747593000,1750617000,4.82,1659.9,1739.9
HINDALCO,1wk,MACDLong,BUY,CLOSED,1747593000,1748802600,-3.66,657.55,633.5
LTIM,1wk,MACDLong,BUY,CLOSED,1747593000,1750012200,7.55,5047.8,5429.0
M&M,1wk,MacdNewLong,BUY,OPEN,1747593000,1768246383,17.43,3135.6,3682.0
MPHASIS,1wk,MACDLong,BUY,CLOSED,1747593000,1751221800,7.68,2600.4,2800.0
NAUKRI,1wk,MACDLong,BUY,CLOSED,1747593000,1748802600,-5.43,1509.5,1427.5
PIDILITIND,1wk,MacdNewLong,BUY,CLOSED,1747593000,1754245800,-7.51,1545.6,1429.45
RELIANCE,1wk,MacdNewLong,BUY,OPEN,1747593000,1768246388,1.84,1456.4,1483.2
SIEMENS,1wk,MACDLong,BUY,CLOSED,1747593000,1748197800,6.77,3069.5,3277.3
SRF,1wk,MACDShort,SELL,CLOSED,1747593000,1749407400,-7.16,2914.9,3123.5
TECHM,1wk,MACDLong,BUY,CLOSED,1747593000,1750617000,4.89,1617.0,1696.1
TITAN,1wk,MacdNewLong,BUY,OPEN,1747593000,1768246390,16.45,3633.7,4231.6
TRENT,1wk,MACDLong,BUY,CLOSED,1747593000,1750617000,5.63,5583.0,5897.5
ZYDUSLIFE,1wk,MACDLong,BUY,CLOSED,1747593000,1749407400,6.36,902.7,960.15
BPCL,1wk,MacdNewLong,BUY,OPEN,1746988200,1768246373,16.91,306.85,358.75
GODREJCP,1wk,MacdNewLong,BUY,CLOSED,1746988200,1759689000,-7.5,1242.1,1149.0
LAURUSLABS,1wk,MACDShort,SELL,CLOSED,1746988200,1748802600,-3.53,588.8,609.6
LT,1wk,MACDLong,BUY,CLOSED,1746988200,1747593000,4.67,3443.9,3604.7
M&M,1wk,MACDLong,BUY,CLOSED,1746988200,1747593000,5.15,2982.1,3135.6
MARUTI,1wk,MacdNewLong,BUY,CLOSED,1746988200,1757874600,25.1,12250.0,15325.0
MRF,1wk,MacdNewLong,BUY,OPEN,1746988200,1768246384,8.03,137675.0,148735.0
Nifty 50,1wk,MacdNewLong,BUY,OPEN,1746988200,1768246385,7.42,24008.0,25790.25
OFSS,1wk,MACDLong,BUY,CLOSED,1746988200,1747593000,8.79,7993.5,8696.5
RBLBANK,1wk,MacdNewLong,BUY,CLOSED,1746988200,1751826600,28.97,196.82,253.84
TORNTPHARM,1wk,MACDShort,SELL,CLOSED,1746988200,1747593000,-4.0,3141.2,3266.8
APOLLOHOSP,1wk,MacdNewLong,BUY,CLOSED,1746383400,1766341800,1.22,6928.0,7012.5
AUBANK,1wk,MacdNewLong,BUY,CLOSED,1746383400,1761503400,26.44,680.45,860.35
BALKRISIND,1wk,MACDLong,BUY,CLOSED,1746383400,1748802600,-7.14,2662.2,2472.2
BOSCHLTD,1wk,MACDLong,BUY,CLOSED,1746383400,1747593000,7.51,29445.0,31655.0
BRITANNIA,1wk,MacdNewLong,BUY,OPEN,1746383400,1768246373,12.12,5301.0,5943.5
DEEPAKNTR,1wk,MACDLong,BUY,CLOSED,1746383400,1746988200,-3.79,1983.2,1908.1
DLF,1wk,MACDLong,BUY,CLOSED,1746383400,1746988200,-7.82,685.3,631.7
DRREDDY,1wk,MACDLong,BUY,CLOSED,1746383400,1747593000,4.48,1177.9,1230.7
HAL,1wk,MacdNewLong,BUY,CLOSED,1746383400,1765737000,-4.05,4484.3,4302.5
HDFCAMC,1wk,MacdNewLong,BUY,CLOSED,1746383400,1753036200,27.3,2195.6,2795.0
HINDPETRO,1wk,MacdNewLong,BUY,CLOSED,1746383400,1762713000,25.05,383.5,479.55
IGL,1wk,MACDLong,BUY,CLOSED,1746383400,1747593000,7.64,194.36,209.2
JSWSTEEL,1wk,MACDShort,SELL,CLOSED,1746383400,1747593000,-5.61,967.5,1021.8
MARUTI,1wk,MACDLong,BUY,CLOSED,1746383400,1747593000,4.76,12405.0,12995.0
MCX,1wk,MacdNewLong,BUY,CLOSED,1746383400,1750617000,28.68,1256.6,1617.0
NESTLEIND,1wk,MacdNewLong,BUY,CLOSED,1746383400,1754850600,-5.95,1165.9,1096.5
PEL,1wk,MACDLong,BUY,CLOSED,1746383400,1747593000,13.2,975.9,1104.75
POLYCAB,1wk,MACDLong,BUY,CLOSED,1746383400,1746988200,5.61,5460.0,5766.5
SUNPHARMA,1wk,MacdNewLong,BUY,CLOSED,1746383400,1748197800,-7.73,1824.6,1683.6
TATACHEM,1wk,MACDLong,BUY,CLOSED,1746383400,1748197800,4.85,833.5,873.95
ATUL,1wk,MACDLong,BUY,CLOSED,1745778600,1746383400,9.0,6414.5,6992.0
AXISBANK,1wk,MacdNewLong,BUY,CLOSED,1745778600,1754850600,-9.28,1166.3,1058.1
BHARATFORG,1wk,MACDLong,BUY,CLOSED,1745778600,1746988200,7.08,1088.5,1165.6
CUB,1wk,MacdNewLong,BUY,CLOSED,1745778600,1761503400,25.81,177.39,223.17
DALBHARAT,1wk,MacdNewLong,BUY,CLOSED,1745778600,1764527400,2.21,1965.9,2009.4
DIXON,1wk,MacdNewLong,BUY,CLOSED,1745778600,1763922600,-7.73,16219.0,14965.0
FEDERALBNK,1wk,MacdNewLong,BUY,CLOSED,1745778600,1757874600,-1.08,196.49,194.36
GODREJPROP,1wk,MACDLong,BUY,CLOSED,1745778600,1746383400,6.29,2085.3,2216.4
ICICIGI,1wk,MACDLong,BUY,CLOSED,1745778600,1746988200,-3.88,1854.1,1782.2
ICICIPRULI,1wk,MACDLong,BUY,CLOSED,1745778600,1748197800,7.79,595.8,642.2
IEX,1wk,MacdNewLong,BUY,CLOSED,1745778600,1754245800,-30.66,190.5,132.09
INDUSINDBK,1wk,MACDLong,BUY,CLOSED,1745778600,1746383400,4.15,822.35,856.45
JINDALSTEL,1wk,MACDLong,BUY,CLOSED,1745778600,1746988200,-4.09,891.8,855.35
METROPOLIS,1wk,MACDLong,BUY,CLOSED,1745778600,1746383400,-3.12,1753.1,1698.4
MOTHERSON,1wk,MACDLong,BUY,CLOSED,1745778600,1747593000,9.97,89.14,98.03
PAGEIND,1wk,MacdNewLong,BUY,CLOSED,1745778600,1757874600,-1.06,44605.0,44130.0
PETRONET,1wk,MACDLong,BUY,CLOSED,1745778600,1750617000,-4.52,309.4,295.4
PVRINOX,1wk,MACDLong,BUY,CLOSED,1745778600,1746988200,-5.97,980.0,921.45
SBILIFE,1wk,MacdNewLong,BUY,OPEN,1745778600,1768246388,23.77,1695.1,2098.0
SUNPHARMA,1wk,MACDLong,BUY,CLOSED,1745778600,1748197800,-5.81,1787.4,1683.6
TATAMOTORS,1wk,MACDLong,BUY,CLOSED,1745778600,1746988200,8.13,655.25,708.5
TORNTPHARM,1wk,MacdNewLong,BUY,CLOSED,1745778600,1749407400,-2.61,3238.9,3154.3
UNITDSPR,1wk,MacdNewLong,BUY,CLOSED,1745778600,1752431400,-12.27,1547.4,1357.6
ABB,1wk,MACDLong,BUY,CLOSED,1745173800,1747593000,4.46,5571.5,5820.0
